=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.10.27 11:14:44 =~=~=~=~=~=~=~=~=~=~=~=
GyroXMax: 2.55, GyroXMin: -1.25, GyroYMax: 2.26, GyroYMin: -0.92, GyroZMax: 2.68, GyroZMin: -0.59
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.46
GyroX: 12.56, GyroY: 2.53, GyroZ: 0.80, AccelX: 3.56, AccelY: 11.37, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.46
GyroX: 12.56, GyroY: 2.53, GyroZ: 0.80, AccelX: 3.56, AccelY: 11.37, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.46
GyroX: 12.56, GyroY: 2.53, GyroZ: 0.80, AccelX: 3.56, AccelY: 10.98, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.46
GyroX: 12.56, GyroY: 2.53, GyroZ: 0.80, AccelX: 3.56, AccelY: 10.98, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.46
GyroX: 12.56, GyroY: 2.53, GyroZ: 0.80, AccelX: 3.56, AccelY: 9.09, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.46
GyroX: 12.56, GyroY: 2.53, GyroZ: 0.80, AccelX: 2.56, AccelY: 7.81, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 0.20, GyroYMin: -1.05, GyroZMax: 0.24, GyroZMin: -0.46
GyroX: 12.56, GyroY: 1.26, GyroZ: 0.70, AccelX: 2.56, AccelY: 7.81, AccelZ: 11.01
GyroXMax: 5.55, GyroXMin: -5.47, GyroYMax: 0.20, GyroYMin: -1.05, GyroZMax: 0.24, GyroZMin: -0.46
GyroX: 11.02, GyroY: 1.26, GyroZ: 0.70, AccelX: 2.56, AccelY: 6.20, AccelZ: 1.98
GyroXMax: 5.55, GyroXMin: -5.47, GyroYMax: 0.05, GyroYMin: -1.05, GyroZMax: 0.24, GyroZMin: -0.46
GyroX: 11.02, GyroY: 1.11, GyroZ: 0.70, AccelX: 2.56, AccelY: 6.20, AccelZ: 1.98
GyroXMax: 5.55, GyroXMin: -5.47, GyroYMax: 0.05, GyroYMin: -1.05, GyroZMax: 0.24, GyroZMin: -0.46
GyroX: 11.02, GyroY: 1.11, GyroZ: 0.70, AccelX: 2.29, AccelY: 6.20, AccelZ: 1.49
GyroXMax: 5.55, GyroXMin: -5.47, GyroYMax: 0.05, GyroYMin: -1.05, GyroZMax: 0.24, GyroZMin: -0.46
GyroX: 11.02, GyroY: 1.11, GyroZ: 0.70, AccelX: 2.29, AccelY: 6.20, AccelZ: 1.49
GyroXMax: 5.55, GyroXMin: -3.10, GyroYMax: 0.05, GyroYMin: -1.05, GyroZMax: 0.24, GyroZMin: -0.14
GyroX: 8.64, GyroY: 1.11, GyroZ: 0.38, AccelX: 1.54, AccelY: 6.20, AccelZ: 1.49
GyroXMax: 5.25, GyroXMin: -3.10, GyroYMax: 0.05, GyroYMin: -0.02, GyroZMax: 0.24, GyroZMin: -0.14
GyroX: 8.35, GyroY: 0.07, GyroZ: 0.38, AccelX: 1.54, AccelY: 4.76, AccelZ: 1.39
GyroXMax: 1.05, GyroXMin: -3.10, GyroYMax: 0.05, GyroYMin: -0.02, GyroZMax: 0.07, GyroZMin: -0.14
GyroX: 4.14, GyroY: 0.07, GyroZ: 0.21, AccelX: 1.54, AccelY: 4.76, AccelZ: 1.07
GyroXMax: 1.05, GyroXMin: -3.10, GyroYMax: 0.01, GyroYMin: -0.02, GyroZMax: 0.07, GyroZMin: -0.14
GyroX: 4.14, GyroY: 0.03, GyroZ: 0.21, AccelX: 0.66, AccelY: 4.02, AccelZ: 0.70
GyroXMax: 1.05, GyroXMin: -3.10, GyroYMax: 0.01, GyroYMin: -0.01, GyroZMax: 0.07, GyroZMin: -0.13
GyroX: 4.14, GyroY: 0.02, GyroZ: 0.20, AccelX: 0.66, AccelY: 1.84, AccelZ: 0.37
GyroXMax: 1.05, GyroXMin: -0.71, GyroYMax: 0.01, GyroYMin: -0.01, GyroZMax: 0.07, GyroZMin: -0.01
GyroX: 1.75, GyroY: 0.02, GyroZ: 0.08, AccelX: 0.24, AccelY: 1.84, AccelZ: 0.15
GyroXMax: 1.05, GyroXMin: -0.56, GyroYMax: 0.01, GyroYMin: -0.01, GyroZMax: 0.07, GyroZMin: 0.00
GyroX: 1.61, GyroY: 0.02, GyroZ: 0.07, AccelX: 0.12, AccelY: 0.72, AccelZ: 0.15
GyroXMax: 0.53, GyroXMin: -0.56, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.05, GyroZMin: 0.00
GyroX: 1.09, GyroY: 0.00, GyroZ: 0.05, AccelX: 0.06, AccelY: 0.72, AccelZ: 0.15
GyroXMax: 0.15, GyroXMin: -0.56, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.04, GyroZMin: 0.00
GyroX: 0.72, GyroY: 0.00, GyroZ: 0.03, AccelX: 0.06, AccelY: 0.66, AccelZ: 0.20
GyroXMax: 0.15, GyroXMin: -0.56, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.04, GyroZMin: 0.00
GyroX: 0.72, GyroY: 0.01, GyroZ: 0.03, AccelX: 0.07, AccelY: 0.42, AccelZ: 0.22
GyroXMax: 0.15, GyroXMin: -0.23, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.04, GyroZMin: 0.02
GyroX: 0.38, GyroY: 0.01, GyroZ: 0.02, AccelX: 0.07, AccelY: 0.42, AccelZ: 0.22
GyroXMax: 0.15, GyroXMin: -0.23, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.04, GyroZMin: 0.02
GyroX: 0.38, GyroY: 0.01, GyroZ: 0.02, AccelX: 0.07, AccelY: 0.25, AccelZ: 0.22
GyroXMax: 0.03, GyroXMin: -0.23, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.26, GyroY: 0.01, GyroZ: 0.01, AccelX: 0.07, AccelY: 0.25, AccelZ: 0.22
GyroXMax: 0.03, GyroXMin: -0.23, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.26, GyroY: 0.01, GyroZ: 0.01, AccelX: 0.07, AccelY: 0.16, AccelZ: 0.22
GyroXMax: 0.03, GyroXMin: -0.13, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.16, GyroY: 0.01, GyroZ: 0.01, AccelX: 0.07, AccelY: 0.16, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.13, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.09, GyroY: 0.01, GyroZ: 0.01, AccelX: 0.07, AccelY: 0.16, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.05, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.16, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.16, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.15, AccelZ: 0.22
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.15, AccelZ: 0.19
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.12, AccelZ: 0.16
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.12, AccelZ: 0.16
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.12, AccelZ: 0.16
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.12, AccelZ: 0.16
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.12, AccelZ: 0.16
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.12, AccelZ: 0.16
GyroXMax: -0.04, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.07, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.12, AccelZ: 0.13
GyroXMax: -0.05, GyroXMin: -0.11, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.06, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.11, AccelZ: 0.13
GyroXMax: -0.05, GyroXMin: -0.08, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.03, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.11, AccelZ: 0.08
GyroXMax: -0.05, GyroXMin: -0.08, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.03, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.09, AccelZ: 0.08
GyroXMax: -0.05, GyroXMin: -0.08, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.03, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.09, AccelZ: 0.08
GyroXMax: -0.05, GyroXMin: -0.08, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.03, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.09, AccelZ: 0.08
GyroXMax: -0.05, GyroXMin: -0.08, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.03, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.09, AccelZ: 0.06
GyroXMax: -0.05, GyroXMin: -0.08, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.03, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.09, AccelZ: 0.06
GyroXMax: -0.05, GyroXMin: -0.08, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.03, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.09, AccelZ: 0.06
GyroXMax: -0.05, GyroXMin: -0.08, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.03, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.09, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.08, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.03, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.09, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.08, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.03, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.09, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.08, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.03, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.10, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.10, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.10, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.10, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.11, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.11, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.11, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.11, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.11, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.11, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.11, AccelZ: 0.09
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.11, AccelZ: 0.10
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.11, AccelZ: 0.10
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.11, AccelZ: 0.11
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.01, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.11, AccelZ: 0.11
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.09, AccelY: 0.11, AccelZ: 0.13
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.11, AccelZ: 0.13
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.11, AccelZ: 0.13
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.11, AccelZ: 0.13
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.11, AccelZ: 0.13
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.11, AccelZ: 0.15
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.11, AccelZ: 0.15
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.11, AccelZ: 0.15
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.07, AccelY: 0.11, AccelZ: 0.15
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.06, AccelY: 0.11, AccelZ: 0.15
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.11, AccelZ: 0.15
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, GyroZMax: 0.03, GyroZMin: 0.02
GyroX: 0.04, GyroY: 0.00, GyroZ: 0.00, AccelX: 0.08, AccelY: 0.11, AccelZ: 0.15
GyroXMax: -0.05, GyroXMin: -0.09, GyroYMax: -0.00, GyroYMin: -0.01, G
